seed,kind,case,phase,block,pulse,rest_ms,label,input_hz,onset_s,duration_ms,input_events,stimulus_spikes,sensory_A,total_spikes,noninput_spikes,resource_before,resource_after,event_file,aBN1,aDN1,aDN2
3702,response,h3_partial,train,2,10,0,A,150.0,12.8,300.0,2065,2030,2030,2316,286,0.5105548871013691,0.4584304747194142,events_00115.parquet,0,0,0
3702,response,h3_partial,train,2,11,0,A,150.0,13.3,300.0,2065,2030,2030,2308,278,0.5099676290581543,0.4580443044598924,events_00117.parquet,0,0,0
3702,response,h3_partial,train,3,0,0,A,150.0,15.6,300.0,2065,2030,2030,2522,492,0.800625641585025,0.6448407544698052,events_00119.parquet,5,0,0
3702,response,h3_partial,train,3,1,0,A,150.0,16.1,300.0,2065,2030,2030,2407,377,0.6786386252828592,0.566737776127889,events_00121.parquet,3,0,0
3702,response,h3_partial,train,3,2,0,A,150.0,16.6,300.0,2065,2030,2030,2375,345,0.607968128019041,0.5213657093285029,events_00123.parquet,2,0,0
3702,response,h3_partial,train,3,3,0,A,150.0,17.1,300.0,2065,2030,2030,2352,322,0.5669137842453295,0.4949354598208791,events_00125.parquet,2,0,0
3702,response,h3_partial,train,3,4,0,A,150.0,17.6,300.0,2065,2030,2030,2336,306,0.542998705522805,0.4794971504739835,events_00127.parquet,0,0,0
3702,response,h3_partial,train,3,5,0,A,150.0,18.1,300.0,2065,2030,2030,2320,290,0.5290295455545195,0.4704548967675635,events_00129.parquet,0,0,0
3702,response,h3_partial,train,3,6,0,A,150.0,18.6,300.0,2065,2030,2030,2314,284,0.5208477760575764,0.4651445437186815,events_00131.parquet,0,0,0
3702,response,h3_partial,train,3,7,0,A,150.0,19.1,300.0,2065,2030,2030,2303,273,0.5160427699159665,0.4620175307576445,events_00133.parquet,0,0,0
3702,response,h3_partial,train,3,8,0,A,150.0,19.6,300.0,2065,2030,2030,2309,279,0.5132133315821369,0.4601713089563377,events_00135.parquet,1,0,0
3702,response,h3_partial,train,3,9,0,A,150.0,20.1,300.0,2065,2030,2030,2309,279,0.5115428010143207,0.4590784281372899,events_00137.parquet,0,0,0
3702,response,h3_partial,train,3,10,0,A,150.0,20.6,300.0,2065,2030,2030,2316,286,0.5105539215557925,0.4584298208772526,events_00139.parquet,0,0,0
3702,response,h3_partial,train,3,11,0,A,150.0,21.1,300.0,2065,2030,2030,2308,278,0.5099670374373009,0.4580439031205546,events_00141.parquet,0,0,0
3703,response,h3_partial,train,1,0,0,A,150.0,0.0,300.0,2076,2049,2049,2723,674,1.0,0.7732700135986965,events_00142.parquet,8,1,3
3703,response,h3_partial,train,1,1,0,A,150.0,0.5,300.0,2076,2049,2049,2529,480,0.7948462245133163,0.6421103176031512,events_00144.parquet,5,0,0
3703,response,h3_partial,train,1,2,0,A,150.0,1.0,300.0,2076,2049,2049,2458,409,0.6761680238383257,0.565982930033793,events_00146.parquet,3,0,0
3703,response,h3_partial,train,1,3,0,A,150.0,1.5,300.0,2076,2049,2049,2400,351,0.6072851150282449,0.5216496094741828,events_00148.parquet,2,0,0
3703,response,h3_partial,train,1,4,0,A,150.0,2.0,300.0,2076,2049,2049,2365,316,0.5671706677201266,0.4957457815336957,events_00150.parquet,1,0,0
3703,response,h3_partial,train,1,5,0,A,150.0,2.5,300.0,2076,2049,2049,2355,306,0.5437319149292087,0.4805601333020186,events_00152.parquet,1,0,0
3703,response,h3_partial,train,1,6,0,A,150.0,3.0,300.0,2076,2049,2049,2351,302,0.5299913721920556,0.4716286074544747,events_00154.parquet,0,0,0
3703,response,h3_partial,train,1,7,0,A,150.0,3.5,300.0,2076,2049,2049,2347,298,0.5219097934050426,0.4663584429026934,events_00156.parquet,1,0,0
3703,response,h3_partial,train,1,8,0,A,150.0,4.0,300.0,2076,2049,2049,2326,277,0.517141151319384,0.4632387748941377,events_00158.parquet,0,0,0
3703,response,h3_partial,train,1,9,0,A,150.0,4.5,300.0,2076,2049,2049,2323,274,0.5143183589733931,0.4613862916832836,events_00160.parquet,0,0,0
3703,response,h3_partial,train,1,10,0,A,150.0,5.0,300.0,2076,2049,2049,2322,273,0.512642162847929,0.4602828872354763,events_00162.parquet,0,0,0
3703,response,h3_partial,train,1,11,0,A,150.0,5.5,300.0,2076,2049,2049,2320,271,0.5116437612163256,0.4596236833055022,events_00164.parquet,0,0,0
3703,response,h3_partial,train,2,0,0,A,150.0,7.8,300.0,2076,2049,2049,2522,473,0.8012066625921458,0.6455903441843373,events_00166.parquet,5,0,0
3703,response,h3_partial,train,2,1,0,A,150.0,8.299999999999999,300.0,2076,2049,2049,2460,411,0.6793168821047425,0.5676597055935285,events_00168.parquet,3,0,0
3703,response,h3_partial,train,2,2,0,A,150.0,8.799999999999999,300.0,2076,2049,2049,2398,349,0.6088023242963415,0.5224252601106454,events_00170.parquet,2,0,0
3703,response,h3_partial,train,2,3,0,A,150.0,9.3,300.0,2076,2049,2049,2365,316,0.5678725054393212,0.496081393500783,events_00172.parquet,1,0,0
3703,response,h3_partial,train,2,4,0,A,150.0,9.8,300.0,2076,2049,2049,2357,308,0.5440355891949696,0.4806879968040086,events_00174.parquet,1,0,0
3703,response,h3_partial,train,2,5,0,A,150.0,10.3,300.0,2076,2049,2049,2349,300,0.5301070678730568,0.4716634502410319,events_00176.parquet,1,0,0
3703,response,h3_partial,train,2,6,0,A,150.0,10.8,300.0,2076,2049,2049,2348,299,0.5219413204620679,0.4663553456230671,events_00178.parquet,1,0,0
3703,response,h3_partial,train,2,7,0,A,150.0,11.3,300.0,2076,2049,2049,2326,277,0.5171383487848837,0.4632230704589429,events_00180.parquet,0,0,0
3703,response,h3_partial,train,2,8,0,A,150.0,11.8,300.0,2076,2049,2049,2323,274,0.5143041490127995,0.4613688297002262,events_00182.parquet,0,0,0
3703,response,h3_partial,train,2,9,0,A,150.0,12.3,300.0,2076,2049,2049,2322,273,0.5126263625922653,0.460267711166842,events_00184.parquet,0,0,0
3703,response,h3_partial,train,2,10,0,A,150.0,12.8,300.0,2076,2049,2049,2320,271,0.5116300293415665,0.4596118128011158,events_00186.parquet,0,0,0
3703,response,h3_partial,train,2,11,0,A,150.0,13.3,300.0,2076,2049,2049,2322,273,0.5110365479578287,0.4592199414100514,events_00188.parquet,0,0,0
3703,response,h3_partial,train,3,0,0,A,150.0,15.6,300.0,2076,2049,2049,2523,474,0.8010581342492697,0.6454913146384454,events_00190.parquet,5,0,0
3703,response,h3_partial,train,3,1,0,A,150.0,16.1,300.0,2076,2049,2049,2460,411,0.6792272764661287,0.5675998029658247,events_00192.parquet,3,0,0
3703,response,h3_partial,train,3,2,0,A,150.0,16.6,300.0,2076,2049,2049,2403,354,0.6087481221573564,0.5223889319308416,events_00194.parquet,2,0,0
3703,response,h3_partial,train,3,3,0,A,150.0,17.1,300.0,2076,2049,2049,2366,317,0.5678396343429055,0.4960593073803149,events_00196.parquet,1,0,0
3703,response,h3_partial,train,3,4,0,A,150.0,17.6,300.0,2076,2049,2049,2357,308,0.5440156048467508,0.4806745371246307,events_00198.parquet,1,0,0
3703,response,h3_partial,train,3,5,0,A,150.0,18.1,300.0,2076,2049,2049,2349,300,0.530094889051521,0.4716552287363882,events_00200.parquet,1,0,0
3703,response,h3_partial,train,3,6,0,A,150.0,18.6,300.0,2076,2049,2049,2348,299,0.5219338813370337,0.4663503125678898,events_00202.parquet,1,0,0
3703,response,h3_partial,train,3,7,0,A,150.0,19.1,300.0,2076,2049,2049,2326,277,0.5171337946882323,0.4632199827296711,events_00204.parquet,0,0,0
3703,response,h3_partial,train,3,8,0,A,150.0,19.6,300.0,2076,2049,2049,2323,274,0.5143013551198177,0.4613669315164072,events_00206.parquet,0,0,0
3703,response,h3_partial,train,3,9,0,A,150.0,20.1,300.0,2076,2049,2049,2322,273,0.5126246450445195,0.4602665419517102,events_00208.parquet,0,0,0
3703,response,h3_partial,train,3,10,0,A,150.0,20.6,300.0,2076,2049,2049,2320,271,0.5116289713919653,0.4596110912375865,events_00210.parquet,0,0,0
3703,response,h3_partial,train,3,11,0,A,150.0,21.1,300.0,2076,2049,2049,2322,273,0.5110358950601478,0.4592194952949123,events_00212.parquet,0,0,0
