model,seed,interval_ms,phase,pulse,rest_ms,onset_s,input_events,sensory_spikes,total_spikes,resource_before,resource_after,aBN1,aBN1_latency_ms,aBN1_v_before_mV,aBN1_g_before_mV,aDN1,aDN1_latency_ms,aDN1_v_before_mV,aDN1_g_before_mV,aDN2,aDN2_latency_ms,aDN2_v_before_mV,aDN2_g_before_mV
std,1703,500.0,recovery,-1,2000.0,7.8,2145,2109,2630,0.7967527043507363,0.6355730175309054,5,21.900000000000475,-51.99999999999894,2.2003874267681622e-182,0,,-52.00000000000032,-6.661054648670065e-185,1,166.50000000000097,-51.99999999999894,1.23516e-319
std,1703,500.0,recovery,-1,10000.0,15.8,2145,2109,2853,0.9962773959277762,0.7622887812783821,8,19.199999999999665,-51.99999999999894,1.23516e-319,2,61.09999999999971,-52.00000000000032,-1.23516e-319,2,44.20000000000002,-51.99999999999894,1.23516e-319
std,1703,2000.0,train,0,0.0,0.0,2145,2109,2870,1.0,0.7646529629463895,8,19.1,-52.0,0.0,2,60.400000000000006,-52.0,0.0,2,44.1,-52.0,0.0
std,1703,2000.0,train,1,0.0,2.0,2145,2109,2717,0.8994091621733967,0.7009977746572807,6,20.300000000000207,-51.99999999999894,1.1203235056260656e-155,0,,-51.99999999999894,7.268038056503018e-157,0,,-51.99999999999894,1.459069146347673e-156
std,1703,2000.0,train,2,0.0,4.0,2145,2109,2703,0.8722019842026238,0.6837351400270805,6,20.59999999999995,-51.99999999999894,4.845070694402625e-156,0,,-51.99999999999894,3.374228930854399e-157,1,164.69999999999985,-51.99999999999894,5.379036907021568e-157
std,1703,2000.0,train,3,0.0,6.0,2145,2109,2708,0.864823676396901,0.6790412302027797,6,20.700000000000607,-51.99999999999894,2.590739275285559e-156,0,,-51.99999999999894,2.940750407648742e-156,1,167.3,-51.99999999999894,4.202709430779729e-156
std,1703,2000.0,train,4,0.0,8.0,2145,2109,2714,0.862817429248774,0.6777614872121426,6,20.800000000001265,-52.00000000000032,-5.944433460248096e-156,0,,-51.99999999999894,1.1530112243577948e-155,1,165.80000000000084,-51.99999999999894,1.6050330156561229e-155
std,1703,2000.0,train,5,0.0,10.0,2145,2109,2681,0.8622704479855189,0.6774116412500709,5,20.800000000001265,-52.00000000000032,-4.572373219191771e-156,0,,-51.99999999999894,9.040283403575793e-156,0,,-51.99999999999894,1.2625636880467748e-155
std,1703,2000.0,train,6,0.0,12.0,2145,2109,2681,0.8621209185974475,0.6773157447943641,5,20.800000000001265,-51.99999999999894,2.484501226122737e-156,0,,-51.99999999999894,-3.5955587952440847e-157,0,,-51.99999999999894,5.698772766527657e-159
std,1703,2000.0,train,7,0.0,14.0,2145,2109,2681,0.8620799310203576,0.6772893872429991,5,20.800000000001265,-51.99999999999894,2.426474038085717e-156,0,,-51.99999999999894,-3.8868469265636516e-157,0,,-51.99999999999894,5.811981536838732e-159
std,1703,2000.0,train,8,0.0,16.0,2145,2109,2681,0.8620686654093346,0.6772821230177296,5,20.800000000001265,-51.99999999999894,4.765986041479861e-156,0,,-51.99999999999894,-8.732435888695883e-159,0,,-51.99999999999894,5.81198153951583e-159
std,1703,2000.0,train,9,0.0,18.0,2145,2109,2694,0.8620655605709854,0.6772801154979499,6,20.800000000001265,-51.99999999999894,4.765899272443568e-156,0,,-51.99999999999894,-8.732435888695883e-159,1,165.6000000000013,-51.99999999999894,5.81198153951583e-159
std,1703,2000.0,train,10,0.0,20.0,2145,2109,2694,0.8620647025270551,0.6772795591829764,6,20.800000000001265,-52.00000000000032,-2.0041352398364388e-156,0,,-51.99999999999894,6.674700795812669e-156,1,165.6000000000013,-51.99999999999894,9.353301848761585e-156
std,1703,2000.0,train,11,0.0,22.0,2145,2109,2694,0.8620644647497286,0.6772794045950394,6,20.800000000001265,-52.00000000000032,-2.0041378900250158e-156,0,,-51.99999999999894,6.674700795812669e-156,1,165.6000000000013,-51.99999999999894,9.353301848761585e-156
std,1703,2000.0,recovery,-1,2000.0,24.3,2145,2109,2706,0.881277727707908,0.6894498072695765,6,20.50000000000196,-52.00000000000032,-1.7549261539488782e-182,0,,-51.99999999999894,5.8447089356303636e-182,1,161.3000000000007,-51.99999999999894,8.190228830541788e-182
std,1703,2000.0,recovery,-1,10000.0,32.3,2145,2109,2849,0.997825525732648,0.763275569103719,9,19.20000000000499,-52.00000000000032,-1.23516e-319,2,61.10000000000326,-51.99999999999894,1.23516e-319,2,44.20000000000357,-51.99999999999894,1.23516e-319
std,1704,500.0,train,0,0.0,0.0,2171,2134,2854,1.0,0.763799782887269,8,16.0,-52.0,0.0,1,54.900000000000006,-52.0,0.0,2,41.7,-52.0,0.0
std,1704,500.0,train,1,0.0,0.5,2171,2134,2624,0.7862772054081835,0.628814556123535,5,24.399999999999977,-51.99999716203253,1.080676589546925e-25,0,,-51.99999902710271,2.9139772210075668e-27,0,,-51.99999861178832,7.11643253506343e-27
std,1704,500.0,train,2,0.0,1.0,2171,2134,2535,0.6641375213502878,0.5514504035895098,4,29.90000000000004,-51.9999996063985,2.158071795128448e-26,0,,-51.99999812370499,9.619390605773756e-26,0,,-51.999997398883714,1.3192756898378556e-25
std,1704,500.0,train,3,0.0,1.5,2171,2134,2469,0.5941355413228604,0.5069862106627613,2,44.49999999999999,-51.99999775431056,6.441853856547591e-26,0,,-51.99999983487145,-2.8615638793086123e-27,0,,-51.99999971332871,1.8727792408597757e-29
std,1704,500.0,train,4,0.0,2.0,2171,2134,2461,0.5539026757999684,0.4813608376579523,1,51.2999999999999,-51.99999809506144,1.0922207342808512e-26,0,,-52.00000004331231,-5.8693639142636e-27,0,,-51.99999998926026,2.5178239984220946e-35
std,1704,500.0,train,5,0.0,2.5,2171,2134,2438,0.5307158794540887,0.4665529348160151,1,55.600000000000094,-51.99999827914581,-2.4424299028854298e-26,0,,-52.00000003903571,-2.0766672629235988e-27,0,,-51.99999999807045,4.529848279590856e-38
std,1704,500.0,train,6,0.0,3.0,2171,2134,2425,0.5173171348800628,0.4579735286410067,1,57.50000000000011,-51.99999810883072,3.155937945627856e-26,0,,-52.00000001622567,-1.092911072288109e-28,0,,-51.99999999760772,1.0704759402779955e-37
std,1704,500.0,train,7,0.0,3.5,2171,2134,2417,0.5095541671483865,0.4529899636418091,1,59.600000000000094,-51.999998469739765,-2.696609863798935e-26,0,,-52.00000003959059,-3.0198110369508628e-27,0,,-51.999999997369336,1.5653404708286257e-37
std,1704,500.0,train,8,0.0,4.0,2171,2134,2416,0.5050448510618983,0.4500877911500263,1,59.89999999999984,-51.99999862160769,-3.4521548060820886e-26,0,,-52.00000003997031,-3.1438866772476533e-27,0,,-51.99999999707813,2.382388018055143e-37
std,1704,500.0,train,9,0.0,4.5,2171,2134,2418,0.5024188567977386,0.448393494621393,1,60.20000000000003,-51.99999881458696,-9.018886837542622e-26,0,,-52.000000025368365,-6.866791806196882e-28,0,,-51.99999999703397,2.529706665622717e-37
std,1704,500.0,train,10,0.0,5.0,2171,2134,2412,0.5008857939013827,0.4474019244561286,1,60.0000000000005,-51.99999829737312,2.4283553702859623e-26,0,,-52.00000002836386,-1.0657778186721707e-27,0,,-51.99999999698915,2.686134989597604e-37
std,1704,500.0,train,11,0.0,5.5,2171,2134,2410,0.4999885841132434,0.4468202074892747,1,60.0000000000005,-51.999998221483935,4.478785331154598e-26,0,,-52.00000002843993,-1.0657792762137477e-27,0,,-51.99999999701911,2.580810130142913e-37
std,1704,500.0,recovery,-1,2000.0,7.8,2171,2134,2640,0.79649652706382,0.6347864207579208,5,24.00000000000091,-51.99999999999894,-1.3985542623092876e-182,0,,-52.00000000000032,-3.5611321792491925e-184,0,,-51.99999999999894,1.1634361917865663e-193
std,1704,500.0,recovery,-1,10000.0,15.8,2171,2134,2858,0.9962727038770977,0.7614368207346865,8,16.09999999999978,-51.99999999999894,-1.23516e-319,1,54.80000000000018,-52.00000000000032,-1.23516e-319,2,41.80000000000028,-51.99999999999894,1.23516e-319
std,1704,2000.0,train,0,0.0,0.0,2171,2134,2854,1.0,0.763799782887269,8,16.0,-52.0,0.0,1,54.900000000000006,-52.0,0.0,2,41.7,-52.0,0.0
std,1704,2000.0,train,1,0.0,2.0,2171,2134,2765,0.8990445002764875,0.7000372766499198,8,18.100000000000005,-51.99999999999894,5.563539458656626e-156,1,57.50000000000011,-51.99999999999894,1.5001738177283395e-157,2,44.59999999999997,-51.99999999999894,3.6636819559766106e-157
std,1704,2000.0,train,2,0.0,4.0,2171,2134,2733,0.8717914530121708,0.6827750009052551,7,18.800000000000598,-51.99999999999894,1.1008524292714507e-156,1,57.70000000000053,-51.99999999999894,5.837087365540528e-156,1,44.90000000000016,-51.99999999999894,7.971800943624719e-156
std,1704,2000.0,train,3,0.0,6.0,2171,2134,2714,0.8644132985994847,0.6780885094500068,7,19.000000000000128,-51.99999999999894,2.0792201902403586e-156,1,57.800000000000296,-51.99999999999894,3.768961440035729e-156,2,45.50000000000054,-51.99999999999894,5.236948542643329e-156
std,1704,2000.0,train,4,0.0,8.0,2171,2134,2732,0.8624102221730614,0.6768126972522646,7,19.000000000000128,-51.99999999999894,2.521734718013086e-156,1,57.99999999999983,-51.99999999999894,2.2225158581146e-156,2,46.200000000000685,-51.99999999999894,3.051802003884213e-156
std,1704,2000.0,train,5,0.0,10.0,2171,2134,2721,0.8618649209893842,0.6764644487565672,7,19.000000000000128,-51.99999999999894,4.061807921703991e-157,1,57.99999999999983,-51.99999999999894,4.2339593982737346e-156,2,46.200000000000685,-51.99999999999894,6.023882712101932e-156
std,1704,2000.0,train,6,0.0,12.0,2171,2134,2724,0.8617160743822944,0.6763691401630689,7,19.000000000000128,-51.99999999999894,-2.307830344720936e-156,1,57.99999999999983,-51.99999999999894,4.6288393326440044e-156,2,46.200000000000685,-51.99999999999894,6.65742699947873e-156
std,1704,2000.0,train,7,0.0,14.0,2171,2134,2726,0.8616753380662902,0.6763429888140421,7,19.000000000000128,-51.99999999999894,-1.0160683369278935e-156,1,57.99999999999983,-51.99999999999894,4.276426249274612e-156,2,46.200000000000685,-51.99999999999894,6.145580604644121e-156
std,1704,2000.0,train,8,0.0,16.0,2171,2134,2726,0.8616641605892253,0.676335795047661,7,19.000000000001904,-51.99999999999894,-7.510034466401349e-157,1,57.99999999999983,-51.99999999999894,3.8764827892800383e-156,2,46.20000000000246,-51.99999999999894,5.560753510601423e-156
std,1704,2000.0,train,9,0.0,18.0,2171,2134,2726,0.8616610858660573,0.676333811230384,7,19.000000000001904,-51.99999999999894,-7.510488168540816e-157,1,57.99999999999983,-51.99999999999894,3.8764827892800383e-156,2,46.20000000000246,-51.99999999999894,5.560753510601423e-156
std,1704,2000.0,train,10,0.0,20.0,2171,2134,2726,0.8616602379529309,0.6763332628084237,7,19.000000000001904,-51.99999999999894,-7.175903344316806e-157,1,57.99999999999983,-51.99999999999894,3.8764827892800383e-156,2,46.20000000000246,-51.99999999999894,5.560753510601423e-156
std,1704,2000.0,train,11,0.0,22.0,2171,2134,2726,0.8616600035491961,0.6763331108298881,7,19.000000000001904,-51.99999999999894,-7.175936995923507e-157,1,57.99999999999983,-51.99999999999894,3.8764827892800383e-156,2,46.20000000000246,-51.99999999999894,5.560753510601423e-156
std,1704,2000.0,recovery,-1,2000.0,24.3,2171,2134,2756,0.8809296056864002,0.6885164842392375,7,18.49999999999952,-51.99999999999894,-6.283624992784719e-183,1,57.500000000001,-51.99999999999894,3.394446326573313e-182,1,44.80000000000217,-51.99999999999894,4.869279796427656e-182
std,1704,2000.0,recovery,-1,10000.0,32.3,2171,2134,2849,0.997819149655413,0.7624209211748779,8,16.100000000001558,-51.99999999999894,-1.23516e-319,1,54.500000000004434,-51.99999999999894,1.23516e-319,2,41.80000000000206,-51.99999999999894,1.23516e-319
std,1705,500.0,train,0,0.0,0.0,2094,2065,2797,1.0,0.770189427282069,8,31.200000000000003,-52.0,0.0,1,175.2,-52.0,0.0,2,88.00000000000001,-52.0,0.0
std,1705,500.0,train,1,0.0,0.5,2094,2065,2595,0.7920587947445421,0.6373565101719413,5,61.30000000000002,-52.00000013267044,-4.662264033273001e-26,0,,-51.99999734107773,4.374484131618545e-25,1,185.70000000000007,-51.999995508121685,6.04549332144932e-25
std,1705,500.0,train,2,0.0,1.0,2094,2065,2470,0.6718666009964297,0.5604023925769953,3,77.50000000000013,-51.999997716770096,2.7286422259623605e-26,0,,-51.99999830045784,1.0440400909342092e-26,0,,-52.0,0.0
std,1705,500.0,train,3,0.0,1.5,2094,2065,2423,0.6022356359245831,0.5157193828971142,1,162.50000000000009,-51.99999834967924,3.111177941532995e-26,0,,-51.99999902660402,3.320793464185911e-27,0,,-51.99999864122577,4.78288209021167e-27
std,1705,500.0,train,4,0.0,2.0,2094,2065,2403,0.5618047768157636,0.4897158963266444,1,155.10000000000002,-51.9999976134658,1.0396706724040043e-25,0,,-51.99999965814069,-2.3455381694064766e-28,0,,-51.999999498747854,2.064395642752265e-28
std,1705,500.0,train,5,0.0,2.5,2094,2065,2396,0.5382758491674071,0.4745490982444018,1,162.10000000000014,-51.99999763764871,5.625367382761643e-26,0,,-51.99999976705592,-9.796555402127575e-29,0,,-51.99999965376784,4.699342520257393e-29
std,1705,500.0,train,6,0.0,3.0,2094,2065,2362,0.5245523627507979,0.4656831670211658,1,175.5,-51.999998004792445,6.097230962027901e-26,0,,-51.99999966763093,-4.944986508231386e-28,0,,-51.99999950867331,1.9056773632339606e-28
std,1705,500.0,train,7,0.0,3.5,2094,2065,2366,0.5165301364342808,0.4604889700932715,1,178.20000000000036,-51.99999817970357,1.009314225166288e-25,0,,-51.99999932309054,1.5759272776575998e-27,0,,-51.999999039831465,2.7794482134615624e-27
std,1705,500.0,train,8,0.0,4.0,2094,2065,2365,0.5118302326972745,0.4574391649328108,1,178.30000000000013,-51.99999847845562,1.0236537203672392e-25,0,,-51.99999923566345,4.717872567695176e-28,0,,-51.99999890105184,4.7695522073874926e-27
std,1705,500.0,train,9,0.0,4.5,2094,2065,2362,0.5090706548703705,0.4556445054558708,1,179.30000000000047,-51.999998496211866,9.909079869703988e-26,0,,-51.99999923216946,3.578226436004388e-28,0,,-51.99999889554334,4.8659035533042915e-27
std,1705,500.0,train,10,0.0,5.0,2094,2065,2362,0.5074467798230022,0.4545861157549068,1,181.50000000000065,-51.99999856449377,9.97471354365952e-26,0,,-51.999999190218034,1.3338942087547636e-27,0,,-51.99999883891666,5.9432280209472366e-27
std,1705,500.0,train,11,0.0,5.5,2094,2065,2357,0.5064891092187063,0.4539605675992227,0,,-51.999998597736585,9.625209422449708e-26,0,,-51.99999909206832,3.429690663449812e-27,0,,-51.999998703908176,9.228093049383623e-27
std,1705,500.0,recovery,-1,2000.0,7.8,2094,2065,2590,0.7991233187508304,0.6414697201589439,5,61.50000000000056,-51.99999999999894,3.4516422637212724e-182,0,,-52.00000000000032,-2.010298568106236e-185,1,187.00000000000028,-51.99999999999894,1.5475699545743875e-226
std,1705,500.0,recovery,-1,10000.0,15.8,2094,2065,2785,0.9963208152450728,0.7678318436085383,7,31.39999999999965,-51.99999999999894,1.23516e-319,1,180.09999999999948,-52.00000000000032,-1.23516e-319,2,86.80000000000021,-51.99999999999894,1.23516e-319
std,1705,2000.0,train,0,0.0,0.0,2094,2065,2797,1.0,0.770189427282069,8,31.200000000000003,-52.0,0.0,1,175.2,-52.0,0.0,2,88.00000000000001,-52.0,0.0
std,1705,2000.0,train,1,0.0,2.0,2094,2065,2682,0.9017755297006677,0.7074436001362249,7,40.10000000000025,-52.00000000000032,-2.4002268733021273e-156,1,184.00000000000017,-51.99999999999894,2.2520720179319544e-155,2,94.60000000000024,-51.99999999999894,3.112341006205233e-155
std,1705,2000.0,train,2,0.0,4.0,2094,2065,2676,0.8749570262610603,0.6902728155531835,6,41.80000000000028,-51.99999999999894,1.2331919218731673e-155,0,,-52.00000000000032,-7.58700384713425e-157,1,182.5000000000001,-51.99999999999894,3.950131082901112e-157
std,1705,2000.0,train,3,0.0,6.0,2094,2065,2660,0.8676179765369934,0.6855632609818337,6,42.10000000000047,-51.99999999999894,-1.2251665319500035e-157,0,,-51.99999999999894,1.2547226002982163e-157,1,184.09999999999997,-52.0,0.0
std,1705,2000.0,train,4,0.0,8.0,2094,2065,2654,0.8656050425903707,0.6842686236181471,6,42.200000000001125,-51.99999999999894,7.919519764227787e-156,0,,-51.99999999999894,3.5676056018640006e-157,2,95.60000000000102,-52.0,0.0
std,1705,2000.0,train,5,0.0,10.0,2094,2065,2652,0.8650516952496724,0.6839119347153995,6,42.200000000001125,-51.99999999999894,8.037155183910798e-156,0,,-51.99999999999894,8.302139967535623e-158,2,97.40000000000038,-52.0,0.0
std,1705,2000.0,train,6,0.0,12.0,2094,2065,2654,0.8648992410865778,0.6838134431161323,7,42.30000000000089,-51.99999999999894,9.282492239368861e-156,0,,-51.99999999999894,1.494204267765663e-157,2,97.40000000000038,-52.0,0.0
std,1705,2000.0,train,7,0.0,14.0,2094,2065,2653,0.8648571443063794,0.6837861864721843,7,42.30000000000089,-52.00000000000032,-3.221458368153206e-156,0,,-51.99999999999894,3.6265597033852656e-155,2,97.40000000000038,-51.99999999999894,4.919192184457724e-155
std,1705,2000.0,train,8,0.0,16.0,2094,2065,2653,0.8648454944097611,0.6837786267610042,7,42.30000000000089,-52.00000000000032,-3.4206622284794503e-156,0,,-51.99999999999894,3.850394578908103e-155,2,97.40000000000038,-51.99999999999894,5.223378040937514e-155
std,1705,2000.0,train,9,0.0,18.0,2094,2065,2653,0.8648422632763217,0.6837765254307964,7,42.30000000000089,-52.00000000000032,-3.3529285781860864e-156,0,,-51.99999999999894,3.7742858470928505e-155,2,97.40000000000038,-51.99999999999894,5.1199482259065895e-155
std,1705,2000.0,train,10,0.0,20.0,2094,2065,2653,0.8648413651364139,0.6837759400519953,7,42.30000000000089,-52.00000000000032,-3.3529285781860864e-156,0,,-51.99999999999894,3.7742858470928505e-155,2,97.40000000000038,-51.99999999999894,5.1199482259065895e-155
std,1705,2000.0,train,11,0.0,22.0,2094,2065,2653,0.8648411149367736,0.6837757766221866,7,42.30000000000089,-52.00000000000032,-3.3529285781860864e-156,0,,-51.99999999999894,3.7742858470928505e-155,2,97.40000000000038,-51.99999999999894,5.1199482259065895e-155
std,1705,2000.0,recovery,-1,2000.0,24.3,2094,2065,2676,0.8836676094188968,0.6958124695292188,6,41.29999999999967,-52.00000000000032,-2.9359955181434792e-182,0,,-51.99999999999894,3.3049574641556553e-181,2,97.20000000000084,-51.99999999999894,4.4832881744593313e-181
std,1705,2000.0,recovery,-1,10000.0,32.3,2094,2065,2781,0.9978692979430532,0.7688271657822242,7,31.30000000000166,-52.00000000000032,-1.23516e-319,1,183.0000000000069,-51.99999999999894,1.23516e-319,2,119.90000000000124,-51.99999999999894,1.23516e-319
